_id,Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
181,20200311,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,8,30.18867925,1,0,0,0,1,0,,:,,:,0,0
182,20200311,S08000029,NHS Fife,1,4,1.069147088,0.534573544,0,0,0,14,140,37.42014808,19,1,5.263157895,4.166666667,19,0,,:,,:,1,0
183,20200311,S08000030,NHS Tayside,0,4,0.960268875,0.720201656,0,0,0,21,197,47.29324211,45,2,4.444444444,7.103825137,45,0,,:,,:,2,0
184,20200311,S08000031,NHS Greater Glasgow and Clyde,11,22,1.856164152,1.771793055,0,0,0,120,813,68.59370254,215,22,10.23255814,6.201550388,215,0,,:,,:,22,0
185,20200311,S08000032,NHS Lanarkshire,5,9,1.359598767,1.359598767,0,0,0,44,317,47.88808991,63,7,11.11111111,8.571428571,63,0,,:,,:,7,0
186,20200311,S92000003,Scotland,25,92,1.683132089,1.427003293,0,0,0,429,3144,57.51920966,741,58,7.827260459,7.083782812,741,0,29,,1,,58,0
187,20200312,S08000015,NHS Ayrshire and Arran,3,7,1.902225604,1.630479089,0,0,0,28,212,57.61026115,43,3,6.976744186,3.409090909,43,0,,:,,:,3,0
188,20200312,S08000016,NHS Borders,2,4,3.471017008,3.471017008,0,0,0,13,100,86.7754252,21,2,9.523809524,8.139534884,21,0,,:,,:,2,0
189,20200312,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,21,158,106.5479803,23,0,0,0,23,0,,:,,:,0,0
190,20200312,S08000019,NHS Forth Valley,0,8,2.614977282,1.634360801,0,0,0,39,263,85.96737816,76,7,9.210526316,10.66176471,76,0,,:,,:,7,0
191,20200312,S08000020,NHS Grampian,5,13,2.220134916,1.366236871,0,0,0,21,198,33.81436257,45,9,20,16.46341463,45,0,,:,,:,9,0
192,20200312,S08000022,NHS Highland,0,2,0.623324815,0.623324815,0,0,0,26,155,48.30767313,35,0,0,1.694915254,35,0,,:,,:,0,0
193,20200312,S08000024,NHS Lothian,5,23,2.520575568,2.410985326,1,1,0.109590242,129,836,91.61744238,198,11,5.555555556,6.508135169,198,0,,:,,:,11,0
194,20200312,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,8,35.71428571,0,0,0,0,0,0,,:,,:,0,0
195,20200312,S08000026,NHS Shetland,0,11,48.09794491,48.09794491,0,0,0,4,20,87.45080892,5,0,0,31.11111111,5,0,,:,,:,0,0
196,20200312,S08000028,NHS Western Isles,0,0,0,0,0,0,0,6,14,52.83018868,7,0,0,0,7,0,,:,,:,0,0
197,20200312,S08000029,NHS Fife,4,8,2.138294176,1.603720632,0,0,0,10,150,40.0930158,23,6,26.08695652,9.090909091,23,0,,:,,:,6,0
198,20200312,S08000030,NHS Tayside,9,13,3.120873845,2.880806626,0,0,0,28,225,54.01512423,76,18,23.68421053,12.66375546,76,0,,:,,:,18,0
199,20200312,S08000031,NHS Greater Glasgow and Clyde,10,32,2.699875131,2.531132935,0,0,0,151,964,81.33373831,261,24,9.195402299,7.415254237,261,0,,:,,:,24,0
200,20200312,S08000032,NHS Lanarkshire,0,9,1.359598767,1.208532238,0,0,0,55,372,56.19674905,78,0,0,7.055214724,78,0,,:,,:,0,0
201,20200312,S92000003,Scotland,38,130,2.378338822,2.085620198,1,1,0.018294914,531,3675,67.233809,891,80,8.978675645,7.897827363,891,0,24,,0,,80,0
202,20200313,S08000015,NHS Ayrshire and Arran,1,8,2.173972119,1.902225604,0,0,0,30,242,65.76265659,47,2,4.255319149,3.80952381,47,0,,:,,:,2,0
203,20200313,S08000016,NHS Borders,1,5,4.33877126,4.33877126,0,0,0,13,113,98.05623048,20,1,5,7.920792079,20,0,,:,,:,1,0
204,20200313,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,24,182,122.7324836,26,0,0,0,26,0,,:,,:,0,0
205,20200313,S08000019,NHS Forth Valley,3,11,3.595593763,2.614977282,0,0,0,25,288,94.13918217,48,7,14.58333333,12.05673759,48,0,,:,,:,7,0
206,20200313,S08000020,NHS Grampian,3,16,2.732473743,1.878575698,0,0,0,20,218,37.22995474,34,6,17.64705882,17.11229947,34,0,,:,,:,6,0
207,20200313,S08000022,NHS Highland,4,6,1.869974444,1.869974444,0,0,0,16,171,53.29427164,21,4,19.04761905,4.580152672,21,0,,:,,:,4,0
208,20200313,S08000024,NHS Lothian,3,26,2.849346294,2.520575568,0,1,0.109590242,104,940,103.0148276,148,7,4.72972973,6.153846154,148,0,,:,,:,7,0
209,20200313,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,8,35.71428571,0,0,0,0,0,0,,:,,:,0,0
210,20200313,S08000026,NHS Shetland,11,22,96.19588981,87.45080892,0,0,0,16,36,157.4114561,27,11,40.74074074,32.85714286,27,0,,:,,:,11,0
211,20200313,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,15,56.60377358,1,0,0,0,1,0,,:,,:,0,0
212,20200313,S08000029,NHS Fife,1,9,2.405580948,1.871007404,0,0,0,24,174,46.50789832,30,1,3.333333333,7.874015748,30,0,,:,,:,1,0
213,20200313,S08000030,NHS Tayside,2,15,3.601008282,3.360941063,0,0,0,39,264,63.37774577,62,4,6.451612903,12.8,62,0,,:,,:,4,0
214,20200313,S08000031,NHS Greater Glasgow and Clyde,11,43,3.627957207,3.374843913,0,0,0,161,1125,94.91748507,252,28,11.11111111,8.858447489,252,0,,:,,:,28,0
215,20200313,S08000032,NHS Lanarkshire,8,17,2.568131005,2.265997945,0,0,0,71,443,66.92247266,91,9,9.89010989,8.051948052,91,0,,:,,:,9,0
216,20200313,S92000003,Scotland,48,178,3.256494694,2.854006586,0,1,0.018294914,544,4219,77.18624222,807,80,9.913258984,8.665466701,807,0,25,,0,,80,0
217,20200314,S08000015,NHS Ayrshire and Arran,0,8,2.173972119,1.630479089,0,0,0,24,266,72.28457295,28,0,0,3.139013453,28,0,,:,,:,0,0
218,20200314,S08000016,NHS Borders,0,5,4.33877126,4.33877126,0,0,0,8,121,104.9982645,11,0,0,7.272727273,11,0,,:,,:,0,0
219,20200314,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,17,199,134.1965068,35,0,0,0,35,0,,:,,:,0,0
220,20200314,S08000019,NHS Forth Valley,4,15,4.903082404,3.922465924,0,0,0,25,313,102.3109862,55,4,7.272727273,11.5755627,55,0,,:,,:,4,0
221,20200314,S08000020,NHS Grampian,0,16,2.732473743,1.707796089,0,0,0,13,231,39.45008966,14,0,0,16.04278075,14,0,,:,,:,0,0
222,20200314,S08000022,NHS Highland,0,6,1.869974444,1.869974444,0,0,0,14,185,57.65754535,18,0,0,4.195804196,18,0,,:,,:,0,0
223,20200314,S08000024,NHS Lothian,3,29,3.17811702,2.63016581,0,1,0.109590242,53,993,108.8231104,71,3,4.225352113,5.894962487,71,0,,:,,:,3,0
224,20200314,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,8,35.71428571,0,0,0,0,0,0,,:,,:,0,0
225,20200314,S08000026,NHS Shetland,2,24,104.9409707,96.19588981,0,0,0,4,40,174.9016178,6,2,33.33333333,33.78378378,6,0,,:,,:,2,0
226,20200314,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,16,60.37735849,1,0,0,0,1,0,,:,,:,0,0
227,20200314,S08000029,NHS Fife,0,9,2.405580948,1.871007404,0,0,0,8,182,48.6461925,14,0,0,7.2,14,0,,:,,:,0,0
228,20200314,S08000030,NHS Tayside,1,16,3.841075501,3.601008282,0,0,0,20,284,68.17909015,26,1,3.846153846,12.35955056,26,0,,:,,:,1,0
229,20200314,S08000031,NHS Greater Glasgow and Clyde,5,48,4.049812696,3.796699403,2,2,0.168742196,116,1241,104.7045324,185,6,3.243243243,8.097165992,185,0,,:,,:,6,0
230,20200314,S08000032,NHS Lanarkshire,4,21,3.172397124,2.719197535,0,0,0,34,477,72.05873467,58,4,6.896551724,7.692307692,58,0,,:,,:,4,0
231,20200314,S92000003,Scotland,19,197,3.604098061,3.110135382,2,3,0.054884742,337,4556,83.35162825,522,20,3.831417625,8.130662852,522,0,21,,1,,20,0
232,20200315,S08000015,NHS Ayrshire and Arran,1,9,2.445718634,1.902225604,0,0,0,21,287,77.99124976,27,3,11.11111111,4.166666667,27,0,,:,,:,3,0
233,20200315,S08000016,NHS Borders,0,5,4.33877126,4.33877126,0,0,0,12,133,115.4113155,14,0,0,6.722689076,14,0,,:,,:,0,0
234,20200315,S08000017,NHS Dumfries and Galloway,1,1,0.674354306,0.674354306,0,0,0,9,208,140.2656956,22,2,9.090909091,1.19047619,22,0,,:,,:,2,0
235,20200315,S08000019,NHS Forth Valley,2,17,5.556826725,4.576210244,0,0,0,19,332,108.5215572,35,4,11.42857143,11.32075472,35,0,,:,,:,4,0
236,20200315,S08000020,NHS Grampian,1,17,2.903253352,1.707796089,0,0,0,15,246,42.01178379,19,1,5.263157895,14.0625,19,0,,:,,:,1,0
237,20200315,S08000022,NHS Highland,0,6,1.869974444,1.869974444,0,0,0,9,194,60.46250701,11,0,0,4.081632653,11,0,,:,,:,0,0
238,20200315,S08000024,NHS Lothian,2,31,3.397297505,2.63016581,0,1,0.109590242,50,1043,114.3026225,78,2,2.564102564,5.612244898,78,0,,:,,:,2,0
239,20200315,S08000025,NHS Orkney,0,0,0,0,0,0,0,1,9,40.17857143,1,0,0,0,1,0,,:,,:,0,0
240,20200315,S08000026,NHS Shetland,0,24,104.9409707,96.19588981,0,0,0,0,40,174.9016178,2,1,50,34.66666667,2,0,,:,,:,1,0
241,20200315,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,17,64.1509434,1,0,0,0,1,0,,:,,:,0,0
242,20200315,S08000029,NHS Fife,2,11,2.940154492,2.405580948,0,0,0,10,192,51.31906022,14,2,14.28571429,8.333333333,14,0,,:,,:,2,0
243,20200315,S08000030,NHS Tayside,2,18,4.321209939,4.08114272,0,0,0,16,300,72.02016565,22,3,13.63636364,12.5,22,0,,:,,:,3,0
244,20200315,S08000031,NHS Greater Glasgow and Clyde,1,49,4.134183794,3.8810705,0,2,0.168742196,79,1320,111.3698491,133,10,7.518796992,8.155487805,133,0,,:,,:,10,0
245,20200315,S08000032,NHS Lanarkshire,0,21,3.172397124,2.719197535,0,0,0,34,511,77.19499668,49,0,0,6.349206349,49,0,,:,,:,0,0
246,20200315,S92000003,Scotland,12,209,3.823637029,3.274789608,0,3,0.054884742,276,4832,88.40102452,428,28,6.542056075,7.945823928,428,0,16,,1,,28,0
247,20200316,S08000015,NHS Ayrshire and Arran,2,11,2.989211663,2.173972119,0,0,0,40,327,88.86111036,50,2,4,4.135338346,50,0,,:,,:,2,0
248,20200316,S08000016,NHS Borders,0,5,4.33877126,3.471017008,0,0,0,4,137,118.8823325,6,0,0,6.363636364,6,0,,:,,:,0,0
249,20200316,S08000017,NHS Dumfries and Galloway,2,3,2.023062917,2.023062917,0,0,0,18,226,152.4040731,43,4,9.302325581,3.174603175,43,0,,:,,:,4,0
250,20200316,S08000019,NHS Forth Valley,1,18,5.883698885,4.903082404,0,0,0,30,362,118.327722,54,3,5.555555556,10.34482759,54,0,,:,,:,3,0
251,20200316,S08000020,NHS Grampian,0,17,2.903253352,1.707796089,0,0,0,22,268,45.76893519,28,0,0,12.87128713,28,0,,:,,:,0,0
252,20200316,S08000022,NHS Highland,0,6,1.869974444,1.869974444,0,0,0,22,216,67.31907997,23,0,0,3.703703704,23,0,,:,,:,0,0
253,20200316,S08000024,NHS Lothian,1,32,3.506887747,2.410985326,1,2,0.219180484,84,1127,123.5082028,122,2,1.639344262,5.072463768,122,0,,:,,:,2,0
254,20200316,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,9,40.17857143,0,0,0,0,0,0,,:,,:,0,0
255,20200316,S08000026,NHS Shetland,0,24,104.9409707,78.70572803,0,0,0,12,52,227.3721032,13,0,0,27.77777778,13,0,,:,,:,0,0
256,20200316,S08000028,NHS Western Isles,0,0,0,0,0,0,0,3,20,75.47169811,3,0,0,0,3,0,,:,,:,0,0
257,20200316,S08000029,NHS Fife,0,11,2.940154492,2.138294176,0,0,0,29,221,59.07037661,33,0,0,6.329113924,33,0,,:,,:,0,0
258,20200316,S08000030,NHS Tayside,2,20,4.801344376,3.841075501,0,0,0,40,340,81.6228544,49,2,4.081632653,10.15873016,49,0,,:,,:,2,0
259,20200316,S08000031,NHS Greater Glasgow and Clyde,8,57,4.809152577,4.30292599,0,2,0.168742196,148,1468,123.8567716,216,17,7.87037037,8.161816891,216,0,,:,,:,17,0
260,20200316,S08000032,NHS Lanarkshire,5,26,3.927729772,3.474530183,0,0,0,50,561,84.74832316,73,5,6.849315068,6.342494715,73,0,,:,,:,5,0
261,20200316,S92000003,Scotland,21,230,4.207830223,3.366264179,1,4,0.073179656,502,5334,97.58507135,713,35,4.908835905,7.420042644,713,0,33,,3,,35,0
262,20200317,S08000015,NHS Ayrshire and Arran,5,16,4.347944238,3.260958178,1,1,0.271746515,51,378,102.7201826,67,5,7.462686567,4.87012987,67,0,,:,,:,5,0
263,20200317,S08000016,NHS Borders,0,5,4.33877126,3.471017008,0,0,0,17,154,133.6341548,19,0,0,5.982905983,19,0,,:,,:,0,0
264,20200317,S08000017,NHS Dumfries and Galloway,3,6,4.046125835,4.046125835,0,0,0,40,266,179.3782453,94,6,6.382978723,4.511278195,94,0,,:,,:,6,0
265,20200317,S08000019,NHS Forth Valley,2,20,6.537443206,3.922465924,0,0,0,39,401,131.0757363,63,2,3.174603175,7.650273224,63,0,,:,,:,2,0
266,20200317,S08000020,NHS Grampian,2,19,3.244812569,1.878575698,0,0,0,27,295,50.37998463,31,2,6.451612903,9.452736318,31,0,,:,,:,2,0
267,20200317,S08000022,NHS Highland,1,7,2.181636851,1.869974444,0,0,0,20,236,73.55232812,24,1,4.166666667,3.614457831,24,0,,:,,:,1,0
268,20200317,S08000024,NHS Lothian,5,37,4.054838957,2.739756052,0,2,0.219180484,95,1222,133.9192758,138,6,4.347826087,5.163329821,138,0,,:,,:,6,0
269,20200317,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,9,40.17857143,0,0,0,0,0,0,,:,,:,0,0
270,20200317,S08000026,NHS Shetland,0,24,104.9409707,56.8430258,0,0,0,12,64,279.8425885,14,0,0,19.48051948,14,0,,:,,:,0,0
271,20200317,S08000028,NHS Western Isles,0,0,0,0,0,0,0,2,22,83.01886792,2,0,0,0,2,0,,:,,:,0,0
272,20200317,S08000029,NHS Fife,1,12,3.207441264,2.405580948,0,0,0,21,242,64.68339882,29,1,3.448275862,6.790123457,29,0,,:,,:,1,0
273,20200317,S08000030,NHS Tayside,3,23,5.521546033,4.561277158,0,0,0,32,372,89.3050054,44,3,6.818181818,10.18518519,44,0,,:,,:,3,0
274,20200317,S08000031,NHS Greater Glasgow and Clyde,13,70,5.905976849,4.977894772,0,2,0.168742196,152,1620,136.6811785,233,26,11.15879828,8.89632107,233,0,,:,,:,26,0
275,20200317,S08000032,NHS Lanarkshire,7,33,4.98519548,4.380929361,1,1,0.15106653,61,622,93.96338147,94,9,9.574468085,6.719367589,94,0,,:,,:,9,0
276,20200317,S92000003,Scotland,42,272,4.976216612,3.750457373,2,6,0.109769484,569,5903,107.9948774,852,61,7.159624413,7.307226484,852,0,42,,1,,61,0
277,20200318,S08000015,NHS Ayrshire and Arran,4,20,5.434930297,4.347944238,0,1,0.271746515,53,431,117.1227479,68,4,5.882352941,5.757575758,68,0,,:,,:,4,0
278,20200318,S08000016,NHS Borders,2,7,6.074279764,4.33877126,0,0,0,17,171,148.3859771,24,2,8.333333333,4.347826087,24,0,,:,,:,2,0
279,20200318,S08000017,NHS Dumfries and Galloway,3,9,6.069188752,6.069188752,0,0,0,71,337,227.257401,148,6,4.054054054,4.603580563,148,0,,:,,:,6,0
280,20200318,S08000019,NHS Forth Valley,6,26,8.498676168,5.883698885,0,0,0,33,434,141.8625176,69,8,11.5942029,8.75,69,0,,:,,:,8,0
281,20200318,S08000020,NHS Grampian,1,20,3.415592178,2.049355307,0,0,0,27,322,54.99103407,31,1,3.225806452,9.405940594,31,0,,:,,:,1,0
282,20200318,S08000022,NHS Highland,1,8,2.493299258,1.869974444,0,0,0,25,261,81.3438883,34,2,5.882352941,4.21686747,34,0,,:,,:,2,0
283,20200318,S08000024,NHS Lothian,4,41,4.493199925,2.520575568,0,2,0.219180484,63,1285,140.8234611,103,7,6.796116505,4.428904429,103,0,,:,,:,7,0
284,20200318,S08000025,NHS Orkney,0,0,0,0,0,0,0,1,10,44.64285714,1,0,0,0,1,0,,:,,:,0,0
285,20200318,S08000026,NHS Shetland,0,24,104.9409707,56.8430258,0,0,0,17,81,354.1757761,19,0,0,16.27906977,19,0,,:,,:,0,0
286,20200318,S08000028,NHS Western Isles,0,0,0,0,0,0,0,2,24,90.56603774,2,0,0,0,2,0,,:,,:,0,0
287,20200318,S08000029,NHS Fife,3,15,4.00930158,2.940154492,0,0,0,23,265,70.83099457,32,3,9.375,7.428571429,32,0,,:,,:,3,0
288,20200318,S08000030,NHS Tayside,4,27,6.481814908,5.521546033,0,0,0,23,395,94.82655143,38,4,10.52631579,11.04100946,38,0,,:,,:,4,0
289,20200318,S08000031,NHS Greater Glasgow and Clyde,7,77,6.496574533,4.640410381,0,2,0.168742196,127,1747,147.3963079,227,11,4.845814978,8.095554081,227,0,,:,,:,11,0
290,20200318,S08000032,NHS Lanarkshire,7,40,6.042661188,4.683062421,0,1,0.15106653,59,681,102.8763067,99,8,8.080808081,6.457564576,99,0,,:,,:,8,0
291,20200318,S92000003,Scotland,42,314,5.744603,4.061470911,0,6,0.109769484,541,6444,117.8924259,895,56,6.25698324,7.047768207,895,0,43,,3,,56,0
292,20200319,S08000015,NHS Ayrshire and Arran,3,23,6.250169842,4.347944238,0,1,0.271746515,52,483,131.2535667,68,3,4.411764706,5.352112676,68,0,,:,,:,3,0
293,20200319,S08000016,NHS Borders,1,8,6.942034016,3.471017008,0,0,0,13,184,159.6667824,18,1,5.555555556,3.571428571,18,0,,:,,:,1,0
294,20200319,S08000017,NHS Dumfries and Galloway,5,14,9.440960281,9.440960281,0,0,0,58,395,266.3699508,138,8,5.797101449,5.138339921,138,0,,:,,:,8,0
295,20200319,S08000019,NHS Forth Valley,2,28,9.152420488,6.537443206,1,1,0.32687216,42,476,155.5911483,57,2,3.50877193,7.874015748,57,0,,:,,:,2,0
296,20200319,S08000020,NHS Grampian,0,20,3.415592178,1.195457262,1,1,0.170779609,21,343,58.57740586,25,0,0,5.494505495,25,0,,:,,:,0,0
297,20200319,S08000022,NHS Highland,1,9,2.804961666,2.181636851,0,0,0,28,289,90.0704357,38,2,5.263157895,5.325443787,38,0,,:,,:,2,0
298,20200319,S08000024,NHS Lothian,5,46,5.041151136,2.520575568,0,2,0.219180484,87,1372,150.3578121,130,7,5.384615385,4.303797468,130,0,,:,,:,7,0
299,20200319,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,10,44.64285714,0,0,0,0,0,0,,:,,:,0,0
300,20200319,S08000026,NHS Shetland,0,24,104.9409707,56.8430258,0,0,0,11,92,402.273721,11,0,0,15.2173913,11,0,,:,,:,0,0
301,20200319,S08000028,NHS Western Isles,0,0,0,0,0,0,0,3,27,101.8867925,4,0,0,0,4,0,,:,,:,0,0
302,20200319,S08000029,NHS Fife,1,16,4.276588352,2.138294176,0,0,0,34,299,79.91874482,41,1,2.43902439,4.14507772,41,0,,:,,:,1,0
303,20200319,S08000030,NHS Tayside,4,31,7.442083783,4.321209939,0,0,0,74,469,112.5915256,93,4,4.301075269,6.28742515,93,0,,:,,:,4,0
304,20200319,S08000031,NHS Greater Glasgow and Clyde,23,100,8.437109784,5.737234653,1,3,0.253113294,137,1884,158.9551483,246,26,10.56910569,8.310991957,246,0,,:,,:,26,0
305,20200319,S08000032,NHS Lanarkshire,5,45,6.797993836,5.438395069,0,1,0.15106653,38,719,108.6168349,77,7,9.090909091,7.763401109,77,0,,:,,:,7,0
306,20200319,S92000003,Scotland,50,364,6.659348701,4.281009879,3,9,0.164654226,598,7042,128.8327845,946,61,6.44820296,6.604687197,946,0,42,,4,,61,0
307,20200320,S08000015,NHS Ayrshire and Arran,4,27,7.337155901,5.163183782,0,1,0.271746515,42,525,142.6669203,57,4,7.01754386,5.753424658,57,0,,:,,:,4,0
308,20200320,S08000016,NHS Borders,2,10,8.67754252,4.33877126,0,0,0,13,197,170.9475876,19,2,10.52631579,4.504504505,19,0,,:,,:,2,0
309,20200320,S08000017,NHS Dumfries and Galloway,5,19,12.81273181,12.81273181,0,0,0,63,458,308.854272,148,8,5.405405405,5.414012739,148,0,,:,,:,8,0
310,20200320,S08000019,NHS Forth Valley,8,36,11.76739777,8.171804007,2,3,0.980616481,44,520,169.9735234,83,11,13.25301205,8.173076923,83,0,,:,,:,11,0
311,20200320,S08000020,NHS Grampian,3,23,3.927931005,1.195457262,0,1,0.170779609,27,370,63.1884553,34,3,8.823529412,3.846153846,34,0,,:,,:,3,0
312,20200320,S08000022,NHS Highland,1,10,3.116624073,1.246649629,0,0,0,31,320,99.73197033,37,1,2.702702703,3.243243243,37,0,,:,,:,1,0
313,20200320,S08000024,NHS Lothian,10,56,6.137053557,3.287707263,0,2,0.219180484,74,1446,158.4674901,118,13,11.01694915,5.263157895,118,0,,:,,:,13,0
314,20200320,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,10,44.64285714,0,0,0,0,0,0,,:,,:,0,0
315,20200320,S08000026,NHS Shetland,0,24,104.9409707,8.745080892,0,0,0,4,96,419.7638828,4,0,0,4.347826087,4,0,,:,,:,0,0
316,20200320,S08000028,NHS Western Isles,0,0,0,0,0,0,0,2,29,109.4339623,3,0,0,0,3,0,,:,,:,0,0
317,20200320,S08000029,NHS Fife,7,23,6.147595755,3.742014808,0,0,0,37,336,89.80835538,54,7,12.96296296,6.451612903,54,0,,:,,:,7,0
318,20200320,S08000030,NHS Tayside,10,41,9.842755972,6.241747689,0,0,0,72,541,129.8763654,103,11,10.67961165,7.466666667,103,0,,:,,:,11,0
319,20200320,S08000031,NHS Greater Glasgow and Clyde,30,130,10.96824272,7.340285512,3,6,0.506226587,123,2007,169.3327934,219,32,14.61187215,8.773132282,219,0,,:,,:,32,0
320,20200320,S08000032,NHS Lanarkshire,4,49,7.402259955,4.83412895,0,1,0.15106653,47,766,115.7169617,66,5,7.575757576,7.364341085,66,0,,:,,:,5,0
321,20200320,S92000003,Scotland,84,448,8.196121478,4.939626784,5,14,0.256128796,579,7621,139.4255397,945,97,10.26455026,6.753442747,945,0,73,,8,,97,0
322,20200321,S08000015,NHS Ayrshire and Arran,5,32,8.695888475,6.521916356,0,1,0.271746515,45,570,154.8955135,62,5,8.064516129,6.516290727,62,0,,:,,:,5,0
323,20200321,S08000016,NHS Borders,0,10,8.67754252,4.33877126,0,0,0,14,211,183.0961472,20,0,0,4.166666667,20,0,,:,,:,0,0
324,20200321,S08000017,NHS Dumfries and Galloway,2,21,14.16144042,14.16144042,0,0,0,36,494,333.131027,83,2,2.409638554,5.325443787,83,0,,:,,:,2,0
325,20200321,S08000019,NHS Forth Valley,4,40,13.07488641,8.171804007,0,3,0.980616481,39,559,182.7215376,57,4,7.01754386,8.133971292,57,0,,:,,:,4,0
326,20200321,S08000020,NHS Grampian,0,23,3.927931005,1.195457262,0,1,0.170779609,18,388,66.26248826,22,0,0,3.684210526,22,0,,:,,:,0,0
327,20200321,S08000022,NHS Highland,3,13,4.051611295,2.181636851,0,0,0,29,349,108.7701801,39,3,7.692307692,4.368932039,39,0,,:,,:,3,0
328,20200321,S08000024,NHS Lothian,15,71,7.780907188,4.602790168,3,5,0.54795121,60,1506,165.0429046,95,16,16.84210526,6.760204082,95,0,,:,,:,16,0
329,20200321,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,10,44.64285714,0,0,0,0,0,0,,:,,:,0,0
330,20200321,S08000026,NHS Shetland,0,24,104.9409707,0,0,0,0,0,96,419.7638828,1,0,0,1.5625,1,0,,:,,:,0,0
331,20200321,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,30,113.2075472,1,0,0,0,1,0,,:,,:,0,0
332,20200321,S08000029,NHS Fife,2,25,6.682169299,4.276588352,1,1,0.267286772,23,359,95.95595114,32,3,9.375,7.234042553,32,0,,:,,:,3,0
333,20200321,S08000030,NHS Tayside,5,46,11.04309207,7.202016565,0,0,0,20,561,134.6777098,29,5,17.24137931,8.465608466,29,0,,:,,:,5,0
334,20200321,S08000031,NHS Greater Glasgow and Clyde,24,154,12.99314907,8.943336371,1,7,0.590597685,113,2120,178.8667274,187,30,16.04278075,10.40383299,187,0,,:,,:,30,0
335,20200321,S08000032,NHS Lanarkshire,7,56,8.459725663,5.287328539,1,2,0.302133059,47,813,122.8170886,75,13,17.33333333,8.818011257,75,0,,:,,:,13,0
336,20200321,S92000003,Scotland,67,515,9.421880717,5.817782656,6,20,0.36589828,445,8066,147.5667764,703,81,11.52204836,7.643195914,703,0,63,,6,,81,0
337,20200322,S08000015,NHS Ayrshire and Arran,9,41,11.14160711,8.695888475,1,2,0.54349303,52,622,169.0263322,70,9,12.85714286,7.239819005,70,0,,:,,:,9,0
338,20200322,S08000016,NHS Borders,5,15,13.01631378,8.67754252,0,0,0,7,218,189.1704269,17,5,29.41176471,8.130081301,17,0,,:,,:,5,0
339,20200322,S08000017,NHS Dumfries and Galloway,4,25,16.85885764,16.18450334,0,0,0,23,517,348.6411761,63,7,11.11111111,5.718270572,63,0,,:,,:,7,0
340,20200322,S08000019,NHS Forth Valley,4,44,14.38237505,8.825548328,0,3,0.980616481,30,589,192.5277024,62,4,6.451612903,7.640449438,62,0,,:,,:,4,0
341,20200322,S08000020,NHS Grampian,0,23,3.927931005,1.024677653,0,1,0.170779609,10,398,67.97028435,14,0,0,3.243243243,14,0,,:,,:,0,0
342,20200322,S08000022,NHS Highland,2,15,4.674936109,2.804961666,0,0,0,22,371,115.6267531,36,7,19.44444444,6.926406926,36,0,,:,,:,7,0
343,20200322,S08000024,NHS Lothian,13,84,9.205580335,5.80828283,1,6,0.657541453,38,1544,169.2073338,94,15,15.95744681,8.25,94,0,,:,,:,15,0
344,20200322,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,10,44.64285714,0,0,0,0,0,0,,:,,:,0,0
345,20200322,S08000026,NHS Shetland,0,24,104.9409707,0,0,0,0,1,97,424.1364233,1,0,0,0,1,0,,:,,:,0,0
346,20200322,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,31,116.9811321,1,0,0,0,1,0,,:,,:,0,0
347,20200322,S08000029,NHS Fife,4,29,7.751316387,4.811161896,1,2,0.534573544,25,384,102.6381204,36,4,11.11111111,7.392996109,36,0,,:,,:,4,0
348,20200322,S08000030,NHS Tayside,4,50,12.00336094,7.682151002,1,1,0.240067219,29,590,141.6396591,43,4,9.302325581,8.270676692,43,0,,:,,:,4,0
349,20200322,S08000031,NHS Greater Glasgow and Clyde,18,172,14.51182883,10.37764503,1,8,0.674968783,96,2216,186.9663528,168,21,12.5,10.89572193,168,0,,:,,:,21,0
350,20200322,S08000032,NHS Lanarkshire,11,67,10.12145749,6.949060366,0,2,0.302133059,32,845,127.6512176,76,14,18.42105263,10.89285714,76,0,,:,,:,14,0
351,20200322,S92000003,Scotland,74,589,10.77570435,6.952067325,5,25,0.45737285,366,8432,154.262715,681,90,13.21585903,8.387096774,681,0,52,,8,,90,0
